Begin,BillableDuration,Cluster,Description,End,Fab300_Duration,Fab300_User_id,Facility,id,IIO_Duration,IIO_User_id,Modules,Tool,TR_Cluster,WBS
2023-01-25 07:00:00,2,,hold,2023-01-25 09:00:00,,"",PLINE300,715,2,vandeney,"",H6300,,31199/00653
2023-01-25 07:07:20,3.5,,"",2023-01-25 10:38:11,3.5141666666666667,leyssens,PLINE200,89,,"","",AMAT_MEK,,39424/01221
2023-01-25 08:00:00,0.5,,proc dev,2023-01-25 08:30:00,,"",PLINE300,860,0.5,ramane56,"",H6300_2,,31199/02273
2023-01-25 08:00:00,1,,coupon experiment,2023-01-25 09:00:00,,"",PLINE300,1993,1,bezard78,LP2;PM1,TEL_TACTRAS3,,31199/01851
2023-01-25 08:00:00,2,,i,2023-01-25 10:00:00,,"",PLINE300,914,2,stiersj,"",HELIOS1200,,37092/02172
2023-01-25 08:00:00,2,,kamal,2023-01-25 10:00:00,,"",PLINE300,267,2,hareen73,PM,EDR7100,,31199/31021
2023-01-25 08:00:00,2,,Test,2023-01-25 10:00:00,,"",PLINE300,2461,2,dilien72,"",LithoCluster_1000,,31199/30079
2023-01-25 08:00:00,2,0,i,2023-01-25 10:00:00,0.8297222222222222,vrancken,PLINE300,1083,2,vrancken,"",HELIOS460,,37092/02172
2023-01-25 08:00:00,2,5,Test,2023-01-25 10:00:09,1.9308333333333334,maessc90,PLINE300,2404,2,dilien72,"",TR3300,,31199/30079
2023-01-25 08:00:00,6,,om/2th;III-V,2023-01-25 14:00:00,,"",PLINE200,1244,6,ymols;alcott43,"",HRXRD,,32414/01368
2023-01-25 08:00:00,7,,meting;inpria,2023-01-25 15:00:00,,"",PLINE300,515,7,haq59;castel93,"",FTIR_2,,31199/31247
2023-01-25 08:00:00,9,,b2F,2023-01-25 17:00:00,,"",PLINE200,29,9,kennes63,"",40NT,,31012/01084
2023-01-25 08:30:00,0.5,,ER_Use,2023-01-25 09:00:00,,"",PLINE300,1290,0.5,her70,"",KLA2925,,31199/01680
2023-01-25 08:30:00,0.5,,Test,2023-01-25 09:00:00,,"",PLINE300,1717,0.5,dilien72,"",SCD100,,31199/30079
2023-01-25 08:30:00,1,0,APC wafers,2023-01-25 09:30:00,0.6730555555555555,scharn75,PLINE300,797,1,scharn75,"",H6300_2,,31199/01877
2023-01-25 08:30:00,1.5,,R,2023-01-25 10:00:00,,"",PLINE300,1184,1.5,kim94,"",HITACHI5000,,31199/01680
2023-01-25 08:30:00,2.5,,DSA,2023-01-25 11:00:00,,"",PLINE300,1660,2.5,verstr99,"",PROVISION2E,,31199/00650
2023-01-25 08:40:18,1.5,,"",2023-01-25 10:09:01,1.478611111111111,michal78,PLINE300,2179,,"","",VERIOS,,39320/36502
2023-01-25 09:00:00,1,,SOC,2023-01-25 10:00:00,,"",PLINE300,2346,1,dauend87,"",TR2000,,98601/00962
2023-01-25 09:00:00,1.5,,euv test,2023-01-25 10:30:00,,"",PLINE200,136,1.5,pollenti,"",ASM750,,31199/01851
2023-01-25 09:00:00,1.5,,euv test,2023-01-25 10:30:00,,"",PLINE200,1969,1.5,pollenti,"",TELACT8_750,,31199/01851
2023-01-25 09:00:00,2,,300kV,2023-01-25 11:00:00,,"",PLINE300,1963,2,richardo,"",TECNAIF30,,42199/00160
2023-01-25 09:00:00,2,,Data check,2023-01-25 11:00:00,,"",PLINE300,399,2,baskar86,SN,EP5,,31199/01565
2023-01-25 09:00:00,2,,DSA,2023-01-25 11:00:00,,"",PLINE300,717,2,vanbel53,"",H6300,,31199/00650
2023-01-25 09:00:00,2,,recipe creation,2023-01-25 11:00:00,,"",PLINE300,1321,2,moet12,"",KLA2925,,32102/01048
2023-01-25 09:00:00,2.5,,dogbone,2023-01-25 11:30:00,,"",PLINE200,1461,2.5,jslabbe,"",LASERDEBOND,,31012/00013
2023-01-25 09:00:00,2.5,1,100nm deposition AlCu deposition,2023-01-25 11:30:00,0.7408333333333333,vlanck26,PLINE200,324,2.5,vlanck26,LP1;CH4,ENDURA1,,97401/02108
2023-01-25 09:00:00,8,,with or without PL,2023-01-25 17:00:00,,"",PLINE300,1252,8,kennes63,"",HYBRID_BONDER,,31012/01084
2023-01-25 09:10:44,3,,"",2023-01-25 12:09:21,2.9769444444444444,han41,PLINE200,203,,"","",DEBOND_CLEANER,,36671/01224
2023-01-25 09:30:00,0,,devinp,2023-01-25 10:00:00,,"",PLINE300,1613,0.5,nong52,"",NX3DM,,36003/01224
2023-01-25 09:30:00,0.5,7,Test,2023-01-25 10:07:28,0.4097222222222222,maessc90,PLINE300,2568,0.5,dilien72,"",LithoCluster_3400,,31199/30079
2023-01-25 09:30:00,1.5,,AHM deposition,2023-01-25 11:00:00,,"",PLINE300,468,1.5,gullo50,LP1;PM1,EXTREME_2,,37013/01883
2023-01-25 09:30:00,1.5,,meas,2023-01-25 11:00:00,,"",PLINE300,814,1.5,kovale23,"",H6300_2,,31199/01878
2023-01-25 09:30:00,2,1,To process Illuminator wafers,2023-01-25 11:30:00,0.29888888888888887,palomb58,PLINE200,1916,2,palomb58,PM3,SPTS_OMEGA,,36004/01224
2023-01-25 09:30:00,2.5,,recipe setup,2023-01-25 12:00:00,,"",PLINE300,181,2.5,lieben52,LP1;PM3,CIRCL,,36003/36503
2023-01-25 09:32:56,2,,"",2023-01-25 11:34:36,2.0277777777777777,reniersd,PLINE300,180,,"","",CIRCL,,32299/00013
2023-01-25 09:51:47,1.75,0,DOE test on RC1,2023-01-25 11:30:00,0.9472222222222222,kimura50,PLINE300,256,1.5,kimura50,LP1;LP2;PM1,EAGLE12,,39423/01224
2023-01-25 10:00:00,1,,cdsem,2023-01-25 11:00:00,,"",PLINE300,1134,1,mingar54,"",HITACHI5000,,31199/00653
2023-01-25 10:00:00,1,,making samples,2023-01-25 11:00:00,,"",PLINE300,2612,1,genjim61,"",LithoCluster_3400,,31199/02273
2023-01-25 10:00:00,1,,pwec,2023-01-25 11:00:00,,"",PLINE300,2504,1,vandeney,"",LithoCluster_2000,,31199/01920
2023-01-25 10:00:00,1,8,etch,2023-01-25 11:01:13,0.8616666666666667,paolil45,PLINE300,1991,1,paolil45,LP1;PM6,TEL_TACTRAS3,,31199/01988
2023-01-25 10:00:00,2,,INPRIA,2023-01-25 12:00:00,,"",PLINE300,2421,2,choudr12,"",TR3300,,31199/31247
2023-01-25 10:00:00,2,,Inspection,2023-01-25 12:00:00,,"",PLINE300,272,2,johnsu91,PM,EDR7100,,31199/02273
2023-01-25 10:00:00,2,,SEM,2023-01-25 12:00:00,,"",PLINE300,1832,2,beirnaer,"",SEMVISION,,32299/00013
2023-01-25 10:00:00,2,0,job,2023-01-25 12:00:00,0.6766666666666666,mingar54,PLINE300,126,2,mingar54,"",ARCHER700,,38199/02270
2023-01-25 10:00:00,31,,NbTiN trilayers,2023-01-26 17:00:00,,"",PLINE300,358,31,perezl56,LP1;CH1_MC;CH2_MC;CHE,ENDURA_5,,43900/02205
2023-01-25 10:06:45,2.75,,"",2023-01-25 12:54:29,2.7955555555555556,gade18,PLINE300,928,,"","",HELIOS1200,,39320/36502
2023-01-25 10:11:59,1.5,,"",2023-01-25 11:46:19,1.5722222222222222,michal78,PLINE300,1920,,"","",SU8000,,39320/36502
2023-01-25 10:19:20,2.25,,"",2023-01-25 12:31:59,2.2108333333333334,beirnaer,PLINE300,2204,,"","",VERIOS,,32299/00013
2023-01-25 10:23:43,5.75,0,SiO2 low temperature deposition,2023-01-25 16:06:29,5.712777777777778,martel37,PLINE300,431,4.5,martel37,LP1;PM3,EXCEL_1,,37013/01883
2023-01-25 10:30:00,1.5,,devinp,2023-01-25 12:00:00,,"",PLINE300,1621,1.5,nong52,"",NXWAFER,,36003/01224
2023-01-25 10:30:00,1.5,,strip test,2023-01-25 12:00:00,,"",PLINE300,1407,1.5,goossen,LP2;PM4;PM2,LAM_E6,,31299/31900
2023-01-25 10:30:00,2,,Table B RR tests,2023-01-25 12:30:00,,"",PLINE300,531,2,kvdsmis,LP1;LP2;NOVA;PM_B,F_REX300X_1,,36026/01221
2023-01-25 10:30:00,4.5,0,AE216026,2023-01-25 15:00:00,4.079444444444444,annama94,PLINE300,158,4.5,annama94,LP4;SM2_1;SM2_3;LP3,CELLESTA,,32005/01084
2023-01-25 10:49:53,1.25,0,Test CM,2023-01-25 12:00:00,1.041111111111111,geenen44,PLINE300,1626,1,geenen44,"",OPTIMA,,36004/01225
2023-01-25 11:00:00,0,,sec,2023-01-25 12:00:00,,"",PLINE300,1298,1,nonaka89,"",KLA2925,,31007/30076
2023-01-25 11:00:00,0.5,,MHM,2023-01-25 11:30:00,,"",PLINE300,1379,0.5,kampit73,LP1;PM1,LAM_E5_2,,31199/01680
2023-01-25 11:00:00,1,,private,2023-01-25 12:00:00,,"",PLINE300,736,1,fukumu91,"",H6300,,31199/02019
2023-01-25 11:00:00,1,,SN,2023-01-25 12:00:00,,"",PLINE300,385,1,blanco74,SN,EP5,,31199/01880
2023-01-25 11:00:00,1,2,coupons,2023-01-25 12:00:00,0.8916666666666667,renaud15,PLINE300,1429,1,renaud15,LP1;PM1,LAM_E6,,31299/01861
2023-01-25 11:00:00,2,,lam work,2023-01-25 13:00:00,,"",PLINE300,1180,2,haider15,"",HITACHI5000,,31199/01617
2023-01-25 11:00:00,3,,Etch process,2023-01-25 14:00:00,,"",PLINE300,2014,3,dauend87,LP1;PM6,TEL_TACTRAS3,,98601/00962
2023-01-25 11:58:28,2,1,Test,2023-01-25 14:00:00,1.8175,maessc90,PLINE300,575,2,dilien72,"",H5000_2,,31199/30079
2023-01-25 12:00:00,0,,measure,2023-01-25 13:00:00,,"",PLINE300,1313,1,drent34,"",KLA2925,,31199/01988
2023-01-25 12:00:00,0.5,,bake cust wafer,2023-01-25 12:30:00,,"",PLINE300,1377,0.5,zaid49,LP1;PM2,LAM_E5_2,,31199/01918
2023-01-25 12:00:00,0.5,,Check defects,2023-01-25 12:30:00,,"",PLINE300,2384,0.5,kohyam95,"",TR3300,,31199/01983
2023-01-25 12:00:00,1,,measure 10 wafers,2023-01-25 13:00:00,,"",PLINE300,1728,1,su63,"",SCD100,,30990/02249
2023-01-25 12:00:00,1,,recipe creation,2023-01-25 13:00:00,,"",PLINE200,156,1,moet12,"",CAMTEK,,98000/14072
2023-01-25 12:00:00,1,,si surface inspection,2023-01-25 13:00:00,,"",PLINE300,1899,1,knaepen,"",SP5,,30990/02249
2023-01-25 12:00:00,1,,TEST  CM,2023-01-25 13:00:00,,"",PLINE300,1668,1,geenen44,"",QUANTUMXP,,36004/01225
2023-01-25 12:00:00,2,,CD measurement,2023-01-25 14:00:00,,"",PLINE300,721,2,takaha90,"",H6300,,31199/01988
2023-01-25 12:30:00,0,,tdc,2023-01-25 15:00:00,,"",PLINE300,375,2.5,kissoo12,SN,EP5,,31199/01755
2023-01-25 12:30:00,1.25,1,New SPC Recipe optimization,2023-01-25 13:47:56,0.9305555555555556,mudige97,PLINE300,1509,0.5,mudige97,LP2;P1L2,NOKOTA,,31399/31519
2023-01-25 12:48:44,3.25,5,R,2023-01-25 16:00:00,1.7413888888888889,hillen84,PLINE300,1151,3,hillen84,"",HITACHI5000,,31199/01680
2023-01-25 13:00:00,0,,Cu CMP alignment marker- EP fail,2023-01-25 19:00:00,,"",PLINE300,1675,6,ceulem72,LP1;LP2;H1;H2;H3;H4;POLI;PM2;PM3;PM1,REFLEXION_2,,31199/01960
2023-01-25 13:00:00,1,,AL210794/10,2023-01-25 14:00:00,,"",PLINE200,1699,1,chen70,"",SAM300,,38199/01132
2023-01-25 13:00:00,1,,Bscord2prd,2023-01-25 14:00:00,,"",PLINE300,1867,1,dubey63,ATM;SM1;SM2;SM3,SEZ304_2,,30990/02250
2023-01-25 13:00:00,2,,ks,2023-01-25 15:00:00,,"",PLINE300,307,2,hareen73,PM,EDR7100,,31199/31021
2023-01-25 13:00:00,2,,Meas.,2023-01-25 15:00:00,,"",PLINE300,365,2,baskar86,PM,EP5,,31199/01565
2023-01-25 13:00:00,2,,recipe,2023-01-25 15:00:00,,"",PLINE300,788,2,vdbroecn,"",H6300_2,,31199/01851
2023-01-25 13:00:00,3,,recipe creation,2023-01-25 16:00:00,,"",PLINE300,1294,3,moet12,"",KLA2925,,32102/01048
2023-01-25 13:14:04,0.75,,"",2023-01-25 14:04:00,0.8322222222222222,daniel12,PLINE300,1493,,"","",METRIOS,,39320/36502
2023-01-25 13:22:45,0.5,1,Measurement,2023-01-25 14:00:00,0.49444444444444446,tricas85,PLINE200,1875,0.5,tricas85,"",SP1_DLS,,30990/02249
2023-01-25 13:30:00,0.5,,coupon processing,2023-01-25 14:00:00,,"",PLINE300,2010,0.5,bezard78,LP2;PM1,TEL_TACTRAS3,,31199/01851
2023-01-25 13:48:59,8.25,3,III-V,2023-01-25 22:00:00,8.146666666666667,alcott43,PLINE300,46,8,alcott43,LP1;PM3,AIXTRON,,32414/01368
2023-01-25 13:52:32,3.5,0,TOK bonding,2023-01-25 17:30:00,2.904166666666667,thomas82,PLINE200,148,3.5,thomas82,"",BONDER_200,,44042/49500
2023-01-25 14:00:00,0,,AE224542/1 ,2023-01-25 15:00:00,,"",PLINE200,1704,1,chen70,"",SAM_AW300,,36671/01224
2023-01-25 14:00:00,0.5,,queue,2023-01-25 14:30:00,,"",PLINE300,2505,0.5,wongp,"",LithoCluster_2000,,98601/36003
2023-01-25 14:00:00,1,,expose,2023-01-25 15:00:00,,"",PLINE300,2613,1,aubert85,"",LithoCluster_3400,,31199/01787
2023-01-25 14:00:00,1,,INPRIA,2023-01-25 15:00:00,,"",PLINE300,2398,1,choudr12,"",TR3300,,31199/31247
2023-01-25 14:00:00,1,,Insp,2023-01-25 15:00:00,,"",PLINE300,1813,1,dusar,"",SEMVISION,,31029/01811
2023-01-25 14:00:00,1,,Si thickness measurement,2023-01-25 15:00:00,,"",PLINE300,1724,1,vanaerde,"",SCD100,,30990/02249
2023-01-25 14:00:00,1.25,3,Si,2023-01-25 15:10:56,0.8744444444444445,dubey63,PLINE300,1269,1,khazak83,"",JVX7300M,,30990/01658
2023-01-25 14:00:00,1.5,,sem nil,2023-01-25 15:30:00,,"",PLINE200,1512,1.5,willegem,"",NOVA200,,97401/01743
2023-01-25 14:00:00,2,,APC,2023-01-25 16:00:00,,"",PLINE300,1179,2,das89,"",HITACHI5000,,31199/02287
2023-01-25 14:00:00,2,,use,2023-01-25 16:00:00,,"",PLINE300,722,2,ledain47,"",H6300,,98601/01062
2023-01-25 14:00:00,3,,FIB,2023-01-25 17:00:00,,"",PLINE300,1084,3,impagn97,"",HELIOS460,,42199/00160
2023-01-25 14:00:00,3,,Measurement,2023-01-25 17:00:00,,"",PLINE200,1697,3,chance44,"",SAM300,,98500/01060
2023-01-25 14:00:00,4,,INPRIA,2023-01-25 18:00:00,,"",PLINE300,596,4,deschepp,"",H5000_2,,31199/31247
2023-01-25 14:00:00,5,,IMEC Demo on PM4,2023-01-25 19:00:00,,"",PLINE300,2257,5,homkar65,LP1;LP2;LP3;PM2;PM3;PM1,XP4_2,,30990/32063
2023-01-25 14:00:00,7,,Measurement,2023-01-25 21:00:00,,"",PLINE300,1961,7,saib67,"",T600,,31199/02038
2023-01-25 14:00:00,16,,pwec;use,2023-01-26 06:00:00,,"",PLINE300,127,16,baudem;gronhe29,"",ARCHER700,,31199/01920
2023-01-25 14:30:00,0,,SPC HF2 improvement,2023-01-25 15:30:00,,"",PLINE300,232,1,gonzal15,LP1;MPC2,DNS_6,,36026/01221
2023-01-25 14:30:00,0,0,Cu process test,2023-01-25 19:00:00,2.8794444444444443,nomura57,PLINE300,529,4.5,nomura57,LP1;LP2;LP4;PM_A;PM_B;PM_C;PM_D,F_REX300X_1,,31399/01183
2023-01-25 14:30:00,1.5,,Lam process,2023-01-25 16:00:00,,"",PLINE300,436,1.5,huang72,LP1;LP2;PM3,EXCEL_2,,31199/01617
2023-01-25 14:51:54,1.25,0,AP,2023-01-25 16:00:00,1.0491666666666666,bekaert,PLINE300,2547,1,bekaert,"",LithoCluster_3400,,31199/01565
2023-01-25 14:52:23,1.25,0,ARC91 replacement,2023-01-25 16:00:00,0.7172222222222222,tseng69,PLINE300,2489,1,tseng69,"",LithoCluster_1950,,36056/01225
2023-01-25 14:59:34,2.5,0,Manual CIPT,2023-01-25 17:30:00,2.073888888888889,perezl56,PLINE300,1500,2,talmel16,"",MH300,,31499/01838
2023-01-25 15:00:00,2,,Simon work,2023-01-25 17:00:00,,"",PLINE300,380,2,hsia24,PM,EP5,,98601/31507
2023-01-25 15:00:00,3,,d,2023-01-25 18:00:00,,"",PLINE300,794,3,gupta76,"",H6300_2,,31199/01876
2023-01-25 15:00:00,3,,Queue SN,2023-01-25 18:00:00,,"",PLINE300,374,3,schoof76,SN,EP5,,31199/01057
2023-01-25 15:00:00,3.5,,coat,2023-01-25 18:30:00,,"",PLINE300,2356,3.5,kato15,"",TR3300,,31199/31074
2023-01-25 15:00:00,3.5,,SEM,2023-01-25 18:30:00,,"",PLINE300,1785,3.5,dvriendt,"",SEMVISION,,32299/00013
2023-01-25 15:00:00,4,,Measurement,2023-01-25 19:00:00,,"",PLINE300,284,4,loemba32,PM,EDR7100,,31199/01920
2023-01-25 15:00:00,4,,XRD/XRR STO/Si,2023-01-25 19:00:00,,"",PLINE200,1239,4,boelen83,"",HRXRD,,32399/32869
2023-01-25 15:00:00,5,1,WDC checks and tuning,2023-01-25 20:00:00,2.839166666666667,gomezg80,PLINE300,461,5,gomezg80,LP1;PM2,EXTREME_2,,39424/01903
2023-01-25 15:00:00,5.75,0,DFR,2023-01-25 20:46:29,5.6802777777777775,cooman32,PLINE200,111,2.5,eswara57,"",AP300,,37004/37141
2023-01-25 15:00:00,8,,devinp,2023-01-25 23:00:00,,"",PLINE300,1618,8,vbelle62,"",NXWAFER,,36003/01224
2023-01-25 15:28:57,2.5,,"",2023-01-25 17:55:27,2.441666666666667,sainch77,PLINE300,2178,,"","",VERIOS,,39320/36502
2023-01-25 15:28:58,5.25,2,DFR,2023-01-25 20:46:32,5.292777777777777,cooman32,PLINE200,35,4.5,eswara57,"",ACT12_MTM,,37004/37141
2023-01-25 15:29:20,1,0,Al BE etch,2023-01-25 16:30:00,0.8847222222222222,canvel12,PLINE300,1397,1,canvel12,LP1;PM5,LAM_E6,,38199/01936
2023-01-25 15:30:00,1,,etch 10 wafers,2023-01-25 16:30:00,,"",PLINE300,215,1,su63,LP2;SM2,DNS_4,,30990/02249
2023-01-25 15:30:00,1,5,SPC OOS,2023-01-25 16:30:00,0.6652777777777777,vbelle62,PLINE300,1611,1,vbelle62,"",NX3DM,,36003/01224
2023-01-25 15:30:00,1.5,,coupons,2023-01-25 17:00:00,,"",PLINE300,1360,1.5,vallat65,LP2;PM3,LAM_E5,,31299/02062
2023-01-25 16:00:00,0.5,,pre measurements,2023-01-25 16:30:00,,"",PLINE200,1873,0.5,knaepen,"",SP1_DLS,,30990/02249
2023-01-25 16:00:00,1,,INPRIA,2023-01-25 17:00:00,,"",PLINE300,1301,1,doise23,"",KLA2925,,31199/31247
2023-01-25 16:00:00,1,0,HF processing and training,2023-01-25 17:00:00,0.8030555555555555,decost63,PLINE300,225,1,decost63,CPC11;LP4;MPC5;LP3,DNS_5,,31399/31519
2023-01-25 16:00:00,2,,Test,2023-01-25 18:00:00,,"",PLINE300,726,2,roy82,"",H6300,,31199/01918
2023-01-25 16:00:00,2,0,Western Digital,2023-01-25 18:04:06,2.004722222222222,takaha90,PLINE300,2549,2,takaha90,"",LithoCluster_3400,,31199/01988
2023-01-25 16:00:00,2.5,,"C3 , LF1",2023-01-25 18:30:00,,"",PLINE200,2044,2.5,guerrera,"",TEMP_BONDER,,32299/00716
2023-01-25 16:00:00,3,,Use;adi,2023-01-25 19:00:00,,"",PLINE300,1214,3,zaid49,"",HITACHI5000,,31199/01918
2023-01-25 16:00:00,3.5,,Lam process,2023-01-25 19:30:00,,"",PLINE300,248,3.5,huang72,LP1;LP2;PM_L1;PM_L2,DVPRIME_1,,31199/01617
2023-01-25 16:29:40,2.25,0,etch,2023-01-25 18:41:09,2.191388888888889,jambal44,PLINE300,1396,1.5,kam,LP3;PM1,LAM_E6,,31199/01918
2023-01-25 16:30:00,1,,DSA,2023-01-25 17:30:00,,"",PLINE300,2116,1,vanbel53,BOTL,TRDUOS,,31199/00650
2023-01-25 16:30:00,4,,etch,2023-01-25 20:30:00,,"",PLINE300,2015,4,fukui39,LP1;PM6,TEL_TACTRAS3,,98601/00962
2023-01-25 17:00:00,0.5,,EUVR,2023-01-25 17:30:00,,"",PLINE300,1288,0.5,her70,"",KLA2925,,31199/01680
2023-01-25 17:00:00,1,,pwec,2023-01-25 18:00:00,,"",PLINE300,2508,1,vandeney,"",LithoCluster_2000,,31199/01920
2023-01-25 17:00:00,5,,TEM,2023-01-25 22:00:00,,"",PLINE300,2060,5,impagn97,"",TITAN,,42199/00160
2023-01-25 17:30:00,0.5,,DSA,2023-01-25 18:00:00,,"",PLINE300,2481,0.5,vanbel53,"",LithoCluster_1950,,31199/00650
2023-01-25 18:00:00,1,,pd,2023-01-25 19:00:00,,"",PLINE300,834,1,ramane56,"",H6300_2,,31199/02273
2023-01-25 18:00:00,2,,exposure,2023-01-25 20:00:00,,"",PLINE300,2633,2,kato15,"",LithoCluster_3400,,31199/31074
2023-01-25 18:00:00,5,,private,2023-01-25 23:00:00,,"",PLINE300,640,5,fukumu91,"",H6300,,31199/02019
2023-01-25 18:24:45,2.25,17,Insp,2023-01-25 20:41:15,2.275,engelen,PLINE300,1748,1.5,engelen,"",SEMVISION,,43001/43193
2023-01-25 18:26:23,3.25,,"",2023-01-25 21:43:49,3.2905555555555557,billin72,PLINE300,2177,,"","",VERIOS,,39320/36502
2023-01-25 18:30:00,0.5,,test mik ignore,2023-01-25 19:00:00,,"",PLINE300,973,0.5,menum,"",HELIOS1200,,00999/00505
2023-01-25 19:00:00,1,,APC,2023-01-25 20:00:00,,"",PLINE300,836,1,das89,"",H6300_2,,31199/02287
2023-01-25 19:00:00,2,,coat,2023-01-25 21:00:00,,"",PLINE300,2338,2,kato15,"",TR2000,,31199/31074
2023-01-25 19:28:36,2.25,,"",2023-01-25 21:41:19,2.2119444444444443,sainch77,PLINE300,930,,"","",HELIOS1200,,39320/36502
2023-01-25 20:00:00,2,,APC,2023-01-25 22:00:00,,"",PLINE300,373,2,schelc12,SN,EP5,,31199/01057
2023-01-25 21:00:00,3,,ADI,2023-01-26 00:00:00,,"",PLINE300,1208,3,zaid49,"",HITACHI5000,,31199/01918
2023-01-25 21:00:00,3,,eP5,2023-01-26 00:00:00,,"",PLINE300,395,3,delorm67,PM,EP5,,31199/01057
2023-01-25 22:00:00,1.5,,EV statistics,2023-01-25 23:30:00,,"",PLINE300,371,1.5,frommh38,SN,EP5,,31199/01565
2023-01-25 22:00:00,10.5,,h,2023-01-26 08:30:00,,"",PLINE300,561,10.5,kondo25,"",GS1000,,31199/01179
2023-01-25 23:00:00,1,,HOWS Wafer Stage Sensor clean,2023-01-26 00:00:00,,"",PLINE300,2614,1,stopa,"",LithoCluster_3400,,31199/31811
2023-01-26 00:00:00,1,,Test,2023-01-26 01:00:00,,"",PLINE300,2396,1,cloost23,"",TR3300,,31199/30079
2023-01-26 00:00:00,2,,JSR,2023-01-26 02:00:00,,"",PLINE300,2460,2,perrem78,"",LithoCluster_1000,,31199/30079
2023-01-26 00:00:00,3,,LS measurements,2023-01-26 03:00:00,,"",PLINE300,669,3,pak43,"",H6300,,31199/02287
2023-01-26 01:00:00,4,,devinp,2023-01-26 05:00:00,,"",PLINE300,1192,4,debacker,"",HITACHI5000,,31199/00653
2023-01-26 05:30:00,1.5,,queue,2023-01-26 07:00:00,,"",PLINE300,675,1.5,dauend87,"",H6300,,98601/00962
2023-01-26 06:00:00,0,,/,2023-01-26 12:00:00,,"",PLINE300,260,6,vandeney,"",EBEAM300,,31199/00653
2023-01-26 06:00:00,2,,Insp,2023-01-26 08:00:00,,"",PLINE300,1833,2,redants,"",SEMVISION,,43001/02276
2023-01-26 06:00:00,2,,JSR,2023-01-26 08:00:00,,"",PLINE300,2459,2,jacobs41,"",LithoCluster_1000,,31199/01513
2023-01-26 06:00:00,2,,meas,2023-01-26 08:00:00,,"",PLINE300,268,2,vdbroecn,PM,EDR7100,,31199/01988
2023-01-26 06:00:00,3,,/,2023-01-26 09:00:00,,"",PLINE300,1188,3,vandeney,"",HITACHI5000,,31199/00653
2023-01-26 06:00:00,4,,pline werk,2023-01-26 10:00:00,,"",PLINE300,1960,4,caluwaer,"",SU8000,,31699/00055
2023-01-26 06:00:00,11,,200;tomo,2023-01-26 17:00:00,,"",PLINE300,2065,11,carola29;hendri63,"",TITAN,,42199/00160
2023-01-26 06:30:00,11,,tem prep;TEM prep,2023-01-26 17:30:00,,"",PLINE300,1097,11,han27;drijboom,"",HELIOS_G5,,42199/00160
2023-01-26 07:00:00,1,,AE228884,2023-01-26 08:00:00,,"",PLINE300,762,1,blomme87,"",H6300,,31199/02285
2023-01-26 07:00:00,2,,SION development,2023-01-26 09:00:00,,"",PLINE200,90,2,leyssens,LP2;CHD,AMAT_MEK,,98300/01969
2023-01-26 08:00:00,1,,making samples,2023-01-26 09:00:00,,"",PLINE300,2440,1,genjim61,"",TR3400,,31199/02273
2023-01-26 08:00:00,2,,APC,2023-01-26 10:00:00,,"",PLINE300,734,2,das89,"",H6300,,31199/02287
2023-01-26 08:00:00,2,,i,2023-01-26 10:00:00,,"",PLINE300,891,2,vrancken,"",HELIOS1200,,37092/02172
2023-01-26 08:00:00,2,,Measurement,2023-01-26 10:00:00,,"",PLINE300,294,2,loemba32,PM,EDR7100,,31199/01920
2023-01-26 08:00:00,2,,SEM,2023-01-26 10:00:00,,"",PLINE200,1536,2,lux,"",NOVA200,,32008/00034
2023-01-26 08:00:00,2,,SEM,2023-01-26 10:00:00,,"",PLINE300,1834,2,beirnaer,"",SEMVISION,,32299/00013
2023-01-26 08:00:00,2,,Test,2023-01-26 10:00:00,,"",PLINE300,2457,2,dilien72,"",LithoCluster_1000,,31199/30079
2023-01-26 08:00:00,3,,DSA,2023-01-26 11:00:00,,"",PLINE300,789,3,verstr99,"",H6300_2,,31199/00650
2023-01-26 08:00:00,10,,Measurement,2023-01-26 18:00:00,,"",PLINE200,1245,10,rohde60,"",HRXRD,,32399/32869
2023-01-26 08:30:00,0.5,,Test,2023-01-26 09:00:00,,"",PLINE300,1732,0.5,dilien72,"",SCD100,,31199/30079
2023-01-26 08:30:00,2.5,,recipe,2023-01-26 11:00:00,,"",PLINE300,1341,2.5,schollw,"",KLA2925,,31199/01513
2023-01-26 08:30:00,2.5,,Test,2023-01-26 11:00:00,,"",PLINE300,2381,2.5,dilien72,"",TR3300,,31199/30079
2023-01-26 09:00:00,1,,DSA,2023-01-26 10:00:00,,"",PLINE300,1122,1,vanbel53,"",HITACHI5000,,31199/00650
2023-01-26 09:00:00,1,,sec,2023-01-26 10:00:00,,"",PLINE300,2615,1,nonaka89,"",LithoCluster_3400,,31007/30076
2023-01-26 09:00:00,1,,SPC,2023-01-26 10:00:00,,"",PLINE300,1886,1,reddy63,"",SP3,,32005/01905
2023-01-26 09:00:00,2,,lot,2023-01-26 11:00:00,,"",PLINE200,2042,2,han41,"",TEMP_BONDER,,36671/01224
2023-01-26 09:00:00,3,,imaging test FA,2023-01-26 12:00:00,,"",PLINE300,1597,3,mankal77,"",NOVA600,,43699/49500
2023-01-26 09:00:00,4,,APT Specimen Preparation,2023-01-26 13:00:00,,"",PLINE300,1062,4,scheer40,"",HELIOS450,,42199/00144
2023-01-26 09:00:00,5,,AE216026,2023-01-26 14:00:00,,"",PLINE300,513,5,annama94,"",FTIR_2,,32005/01084
