,FACILITY,Tool,WBS,Cluster,Description,Begin,End,IIO_User_id,Fab300_User_id,Modules,Fab300_Duration,IIO_Duration
390,PLINE300,HELIOS1200,39320/36502,,,2023-01-11 06:24:00,2023-01-11 07:58:00,,rutkow29,,1.5666666666666667,
393,PLINE300,HELIOS1200,98850/02081,,,2023-01-11 14:12:00,2023-01-11 22:01:00,,konecn85,,7.816666666666666,
396,PLINE300,HELIOS1200,39320/36502,,,2023-01-13 14:37:00,2023-01-13 14:39:00,,vrebos45,,0.03333333333333333,
397,PLINE300,HELIOS1200,39320/36502,,,2023-01-13 17:20:00,2023-01-13 18:14:00,,vrebos45,,0.9,
398,PLINE300,HELIOS1200,39320/36502,,,2023-01-13 19:29:00,2023-01-13 21:34:00,,derudd92,,2.0833333333333335,
399,PLINE300,HELIOS1200,39320/36502,,,2023-01-14 02:43:00,2023-01-14 04:31:00,,decler36,,1.8,
400,PLINE300,HELIOS1200,39320/36502,,,2023-01-14 05:22:00,2023-01-14 06:06:00,,decler36,,0.7333333333333333,
401,PLINE300,HELIOS1200,98850/02081,,,2023-01-14 06:42:00,2023-01-14 14:30:00,,konecn85,,7.8,
402,PLINE300,HELIOS1200,38199/01792,,,2023-01-14 15:30:00,2023-01-14 18:03:00,,konecn85,,2.55,
403,PLINE300,HELIOS1200,39320/36502,,,2023-01-14 19:08:00,2023-01-15 06:12:00,,michal78,,11.066666666666666,
405,PLINE300,HELIOS1200,38199/01792,,,2023-01-15 10:20:00,2023-01-15 18:07:00,,konecn85,,7.783333333333333,
406,PLINE300,HELIOS1200,39320/36502,,,2023-01-15 18:54:00,2023-01-15 21:58:00,,michal78,,3.066666666666667,
407,PLINE300,HELIOS1200,39320/36502,,,2023-01-15 21:58:00,2023-01-16 05:36:00,,michal78,,7.633333333333334,
408,PLINE300,HELIOS1200,39320/36502,,,2023-01-16 06:31:00,2023-01-16 10:03:00,,derudd92,,3.533333333333333,
411,PLINE300,HELIOS1200,39320/36502,,,2023-01-16 14:24:00,2023-01-16 21:15:00,,decler36,,6.85,
412,PLINE300,HELIOS1200,39320/36502,,,2023-01-16 22:23:00,2023-01-17 06:14:00,,sainch77,,7.85,
413,PLINE300,HELIOS1200,39320/36502,,,2023-01-17 13:48:00,2023-01-17 21:41:00,,decler36,,7.883333333333334,
414,PLINE300,HELIOS1200,39320/36502,,,2023-01-18 12:35:00,2023-01-18 13:55:00,,vrebos45,,1.3333333333333333,
415,PLINE300,HELIOS1200,39320/36502,,,2023-01-18 14:23:00,2023-01-18 21:46:00,,decler36,,7.383333333333334,
416,PLINE300,HELIOS1200,36003/36502,,,2023-01-18 22:00:00,2023-01-19 05:47:00,,peeter11,,7.783333333333333,
419,PLINE300,HELIOS1200,39320/36502,,,2023-01-19 10:31:00,2023-01-19 13:42:00,,vrebos45,,3.183333333333333,
420,PLINE300,HELIOS1200,39320/36502,,,2023-01-19 14:21:00,2023-01-19 18:05:00,,michal78,,3.7333333333333334,
421,PLINE300,HELIOS1200,39320/36502,,,2023-01-19 18:43:00,2023-01-19 21:51:00,,michal78,,3.1333333333333333,
422,PLINE300,HELIOS1200,36003/36502,,,2023-01-19 22:21:00,2023-01-20 05:40:00,,peeter11,,7.316666666666666,
423,PLINE300,HELIOS1200,32299/00013,,,2023-01-20 06:29:00,2023-01-20 06:29:00,,dvriendt,,0.0,
424,PLINE300,HELIOS1200,32299/00013,,,2023-01-20 06:31:00,2023-01-20 08:09:00,,dvriendt,,1.6333333333333333,
426,PLINE300,HELIOS1200,39320/36502,,,2023-01-20 10:16:00,2023-01-20 13:44:00,,vrebos45,,3.466666666666667,
427,PLINE300,HELIOS1200,39320/36502,,,2023-01-20 16:02:00,2023-01-20 22:03:00,,michal78,,6.016666666666667,
428,PLINE300,HELIOS1200,39320/36502,,,2023-01-20 22:11:00,2023-01-21 02:15:00,,sainch77,,4.066666666666666,
429,PLINE300,HELIOS1200,39320/36502,,,2023-01-21 02:59:00,2023-01-21 06:02:00,,rutkow29,,3.05,
430,PLINE300,HELIOS1200,39320/36502,,,2023-01-21 08:14:00,2023-01-21 09:57:00,,decler36,,1.7166666666666666,
431,PLINE300,HELIOS1200,39320/36502,,,2023-01-21 12:14:00,2023-01-21 18:22:00,,decler36,,6.133333333333334,
432,PLINE300,HELIOS1200,39320/36502,,,2023-01-22 06:41:00,2023-01-22 10:31:00,,dutrow20,,3.8333333333333335,
433,PLINE300,HELIOS1200,39320/36502,,,2023-01-22 10:35:00,2023-01-22 11:49:00,,decler36,,1.2333333333333334,
434,PLINE300,HELIOS1200,39320/36502,,,2023-01-22 12:23:00,2023-01-22 18:36:00,,decler36,,6.216666666666667,
435,PLINE300,HELIOS1200,39320/36502,,,2023-01-23 06:36:00,2023-01-23 10:00:00,,michal78,,3.4,
437,PLINE300,HELIOS1200,39320/36502,,,2023-01-23 18:44:00,2023-01-23 21:26:00,,sainch77,,2.7,
438,PLINE300,HELIOS1200,39320/36502,,,2023-01-24 02:05:00,2023-01-24 05:55:00,,vrebos45,,3.8333333333333335,
439,PLINE300,HELIOS1200,39320/36502,,,2023-01-24 06:33:00,2023-01-24 09:59:00,,michal78,,3.433333333333333,
441,PLINE300,HELIOS1200,39320/36502,,,2023-01-24 13:41:00,2023-01-24 18:46:00,,rutkow29,,5.083333333333333,
442,PLINE300,HELIOS1200,39320/36502,,,2023-01-24 19:53:00,2023-01-24 21:47:00,,sainch77,,1.9,
443,PLINE300,HELIOS1200,39320/36502,,,2023-01-24 21:56:00,2023-01-24 22:04:00,,lookma25,,0.13333333333333333,
444,PLINE300,HELIOS1200,39320/36502,,,2023-01-24 22:09:00,2023-01-25 02:06:00,,derudd92,,3.95,
445,PLINE300,HELIOS1200,39320/36502,,,2023-01-25 02:50:00,2023-01-25 06:00:00,,vrebos45,,3.1666666666666665,
446,PLINE300,HELIOS1200,39320/36502,,,2023-01-25 06:24:00,2023-01-25 07:50:00,,michal78,,1.4333333333333333,
447,PLINE300,HELIOS1200,39320/36502,,,2023-01-25 10:06:00,2023-01-25 12:54:00,,gade18,,2.8,
448,PLINE300,HELIOS1200,39320/36502,,,2023-01-25 19:28:00,2023-01-25 21:41:00,,sainch77,,2.216666666666667,
462,PLINE300,HELIOS460,39320/36502,,,2023-01-05 07:31:00,2023-01-05 09:04:00,,billin72,,1.55,
473,PLINE300,LAM_E5_2,31199/01617,,,2023-01-05 18:30:00,2023-01-05 18:59:00,,huang72,,0.48333333333333334,
480,PLINE300,EBEAM300,31199/01693,,,2023-01-21 08:56:00,2023-01-21 10:52:00,,akihid10,,1.9333333333333333,
493,PLINE300,F_REX300X_1,31399/01183,,,2023-01-17 14:15:00,2023-01-17 14:16:00,,pittev,,0.016666666666666666,
494,PLINE300,F_REX300X_1,31399/01183,,,2023-01-17 16:50:00,2023-01-17 17:31:00,,nomura57,,0.6833333333333333,
543,PLINE300,EXSOLVE,42199/00160,,,2023-01-10 17:29:00,2023-01-10 21:40:00,,koryto87,,4.183333333333334,
544,PLINE300,EXSOLVE,42199/00160,,,2023-01-11 20:11:00,2023-01-11 21:07:00,,koryto87,,0.9333333333333333,
545,PLINE300,EXSOLVE,42199/00160,,,2023-01-12 14:49:00,2023-01-12 22:18:00,,koryto87,,7.483333333333333,
546,PLINE300,EXSOLVE,42199/00160,,,2023-01-13 17:05:00,2023-01-13 21:37:00,,koryto87,,4.533333333333333,
547,PLINE300,EXSOLVE,42199/00160,,,2023-01-18 08:11:00,2023-01-18 14:32:00,,koryto87,,6.35,
548,PLINE300,EXSOLVE,42199/00160,,,2023-01-19 12:34:00,2023-01-19 15:06:00,,koryto87,,2.533333333333333,
549,PLINE300,EXSOLVE,42199/00160,,,2023-01-23 16:03:00,2023-01-23 19:14:00,,koryto87,,3.183333333333333,
550,PLINE300,EXSOLVE,42199/00160,,,2023-01-24 15:09:00,2023-01-24 21:37:00,,koryto87,,6.466666666666667,
551,PLINE300,METRIOS,39320/36502,,,2023-01-05 03:41:00,2023-01-05 06:00:00,,gade18,,2.316666666666667,
552,PLINE300,METRIOS,39320/36502,,,2023-01-06 03:57:00,2023-01-06 05:53:00,,gade18,,1.9333333333333333,
553,PLINE300,METRIOS,39320/36502,,,2023-01-07 12:42:00,2023-01-07 16:46:00,,zeleni15,,4.066666666666666,
554,PLINE300,METRIOS,39320/36502,,,2023-01-09 10:47:00,2023-01-09 13:30:00,,zeleni15,,2.716666666666667,
555,PLINE300,METRIOS,39320/36502,,,2023-01-11 11:39:00,2023-01-11 13:43:00,,seidelf,,2.066666666666667,
556,PLINE300,METRIOS,42199/00160,,,2023-01-11 13:52:00,2023-01-11 18:01:00,,martin29,,4.15,
557,PLINE300,METRIOS,42199/00160,,,2023-01-12 14:13:00,2023-01-12 17:23:00,,martin29,,3.1666666666666665,
558,PLINE300,METRIOS,39320/36502,,,2023-01-12 17:46:00,2023-01-12 21:03:00,,lookma25,,3.283333333333333,
559,PLINE300,METRIOS,39320/36502,,,2023-01-13 14:21:00,2023-01-13 21:43:00,,lookma25,,7.366666666666666,
560,PLINE300,METRIOS,39320/36502,,,2023-01-15 07:37:00,2023-01-15 11:05:00,,seidelf,,3.466666666666667,
561,PLINE300,METRIOS,39320/36502,,,2023-01-16 11:54:00,2023-01-16 13:32:00,,lookma25,,1.6333333333333333,
562,PLINE300,METRIOS,42199/00160,,,2023-01-16 14:18:00,2023-01-16 18:19:00,,martin29,,4.016666666666667,
563,PLINE300,METRIOS,39320/36502,,,2023-01-17 11:12:00,2023-01-17 14:04:00,,lookma25,,2.8666666666666667,
564,PLINE300,METRIOS,42199/00160,,,2023-01-17 14:12:00,2023-01-17 17:58:00,,martin29,,3.7666666666666666,
565,PLINE300,METRIOS,39320/36502,,,2023-01-19 07:26:00,2023-01-19 09:40:00,,lookma25,,2.2333333333333334,
566,PLINE300,METRIOS,39320/36502,,,2023-01-20 06:34:00,2023-01-20 08:52:00,,lookma25,,2.3,
567,PLINE300,METRIOS,39320/36502,,,2023-01-23 12:31:00,2023-01-23 14:03:00,,gade18,,1.5333333333333334,
568,PLINE300,METRIOS,42199/00160,,,2023-01-23 14:12:00,2023-01-23 18:03:00,,martin29,,3.85,
569,PLINE300,METRIOS,39320/36502,,,2023-01-24 01:24:00,2023-01-24 03:20:00,,lookma25,,1.9333333333333333,
570,PLINE300,METRIOS,42199/00160,,,2023-01-24 15:33:00,2023-01-24 17:35:00,,martin29,,2.033333333333333,
571,PLINE300,METRIOS,39320/36502,,,2023-01-25 02:42:00,2023-01-25 05:59:00,,lookma25,,3.283333333333333,
572,PLINE300,METRIOS,39320/36502,,,2023-01-25 13:14:00,2023-01-25 14:04:00,,daniel12,,0.8333333333333334,
573,PLINE300,MC600I,37093/02178,,,2023-01-12 23:48:00,2023-01-13 01:02:00,,claeseng,,1.2333333333333334,
574,PLINE300,MC600I,98300/01618,,,2023-01-18 18:43:00,2023-01-18 20:52:00,,claeseng,,2.15,
575,PLINE300,MC600I,37093/02178,,,2023-01-21 06:49:00,2023-01-21 09:05:00,,claeseng,,2.2666666666666666,
579,PLINE300,ENDURA_5,31399/00640,,,2023-01-10 11:13:00,2023-01-10 14:24:00,,soulie26,,3.183333333333333,
624,PLINE300,HELIOS1200_2,39320/36502,,,2023-01-02 07:39:00,2023-01-02 12:57:00,,dutrow20,,5.3,
625,PLINE300,HELIOS1200_2,39320/36502,,,2023-01-02 14:14:00,2023-01-02 17:53:00,,derudd92,,3.65,
626,PLINE300,HELIOS1200_2,39320/36502,,,2023-01-02 18:33:00,2023-01-02 21:37:00,,vrebos45,,3.066666666666667,
627,PLINE300,HELIOS1200_2,39320/36502,,,2023-01-02 22:21:00,2023-01-03 01:55:00,,gade18,,3.566666666666667,
628,PLINE300,HELIOS1200_2,39320/36502,,,2023-01-03 02:41:00,2023-01-03 04:24:00,,michal78,,1.7166666666666666,
629,PLINE300,HELIOS1200_2,39320/36502,,,2023-01-03 04:24:00,2023-01-03 06:32:00,,michal78,,2.1333333333333333,
630,PLINE300,HELIOS1200_2,39320/36502,,,2023-01-03 06:37:00,2023-01-03 10:01:00,,decler36,,3.4,
631,PLINE300,HELIOS1200_2,37999/37842,,,2023-01-03 10:50:00,2023-01-03 12:00:00,,vrancken,,1.1666666666666667,
632,PLINE300,HELIOS1200_2,39320/36502,,,2023-01-03 13:48:00,2023-01-03 15:52:00,,vrebos45,,2.066666666666667,
633,PLINE300,HELIOS1200_2,39320/36502,,,2023-01-03 22:34:00,2023-01-04 01:54:00,,gade18,,3.3333333333333335,
634,PLINE300,HELIOS1200_2,39320/36502,,,2023-01-04 04:14:00,2023-01-04 06:23:00,,michal78,,2.15,
635,PLINE300,HELIOS1200_2,39320/36502,,,2023-01-04 06:27:00,2023-01-04 09:37:00,,decler36,,3.1666666666666665,
636,PLINE300,HELIOS1200_2,39320/36502,,,2023-01-04 09:56:00,2023-01-04 13:56:00,,zeleni15,,4.0,
638,PLINE300,HELIOS1200_2,37092/02172,,,2023-01-04 15:10:00,2023-01-04 18:11:00,,lookma25,,3.0166666666666666,
639,PLINE300,HELIOS1200_2,39320/36502,,,2023-01-04 22:26:00,2023-01-05 00:15:00,,gade18,,1.8166666666666667,
640,PLINE300,HELIOS1200_2,39320/36502,,,2023-01-05 03:34:00,2023-01-05 06:06:00,,michal78,,2.533333333333333,
641,PLINE300,HELIOS1200_2,39320/36502,,,2023-01-05 06:29:00,2023-01-05 10:18:00,,decler36,,3.816666666666667,
642,PLINE300,HELIOS1200_2,39320/36502,,,2023-01-05 10:49:00,2023-01-05 13:47:00,,decler36,,2.966666666666667,
643,PLINE300,HELIOS1200_2,39320/36502,,,2023-01-05 14:18:00,2023-01-05 17:59:00,,seidelf,,3.683333333333333,
644,PLINE300,HELIOS1200_2,36003/36502,,,2023-01-05 19:14:00,2023-01-05 21:29:00,,peeter11,,2.25,
645,PLINE300,HELIOS1200_2,39320/36502,,,2023-01-05 22:22:00,2023-01-06 02:08:00,,gade18,,3.7666666666666666,
646,PLINE300,HELIOS1200_2,39320/36502,,,2023-01-06 03:34:00,2023-01-06 06:07:00,,michal78,,2.55,
647,PLINE300,HELIOS1200_2,39320/36502,,,2023-01-06 06:25:00,2023-01-06 09:48:00,,decler36,,3.3833333333333333,
648,PLINE300,HELIOS1200_2,39320/36502,,,2023-01-06 09:59:00,2023-01-06 13:59:00,,zeleni15,,4.0,
649,PLINE300,HELIOS1200_2,39320/36502,,,2023-01-06 14:16:00,2023-01-06 17:53:00,,sainch77,,3.6166666666666667,
650,PLINE300,HELIOS1200_2,36003/36502,,,2023-01-06 18:48:00,2023-01-06 21:46:00,,peeter11,,2.966666666666667,
651,PLINE300,HELIOS1200_2,39320/36502,,,2023-01-06 22:38:00,2023-01-07 01:43:00,,gade18,,3.0833333333333335,
652,PLINE300,HELIOS1200_2,39320/36502,,,2023-01-07 05:28:00,2023-01-07 06:18:00,,michal78,,0.8333333333333334,
653,PLINE300,HELIOS1200_2,39320/36502,,,2023-01-07 06:21:00,2023-01-07 11:12:00,,zeleni15,,4.85,
654,PLINE300,HELIOS1200_2,39320/36502,,,2023-01-07 12:59:00,2023-01-07 16:46:00,,vrebos45,,3.783333333333333,
655,PLINE300,HELIOS1200_2,39320/36502,,,2023-01-08 06:19:00,2023-01-08 10:30:00,,zeleni15,,4.183333333333334,
656,PLINE300,HELIOS1200_2,39320/36502,,,2023-01-10 18:00:00,2023-01-10 21:16:00,,gade18,,3.2666666666666666,
657,PLINE300,HELIOS1200_2,39320/36502,,,2023-01-11 02:17:00,2023-01-11 05:46:00,,dutrow20,,3.4833333333333334,
658,PLINE300,HELIOS1200_2,36003/36502,,,2023-01-11 06:24:00,2023-01-11 06:24:00,,peeter11,,0.0,
659,PLINE300,HELIOS1200_2,39320/36502,,,2023-01-11 10:02:00,2023-01-11 13:57:00,,zeleni15,,3.9166666666666665,
660,PLINE300,HELIOS1200_2,39320/36502,,,2023-01-11 14:45:00,2023-01-11 18:15:00,,michal78,,3.5,
661,PLINE300,HELIOS1200_2,39320/36502,,,2023-01-11 18:22:00,2023-01-11 20:51:00,,gade18,,2.4833333333333334,
662,PLINE300,HELIOS1200_2,39320/36502,,,2023-01-12 00:35:00,2023-01-12 05:46:00,,dutrow20,,5.183333333333334,
663,PLINE300,HELIOS1200_2,39320/36502,,,2023-01-12 06:31:00,2023-01-12 10:02:00,,rutkow29,,3.5166666666666666,
664,PLINE300,HELIOS1200_2,39320/36502,,,2023-01-12 10:14:00,2023-01-12 13:48:00,,seidelf,,3.566666666666667,
665,PLINE300,HELIOS1200_2,39320/36502,,,2023-01-12 18:24:00,2023-01-12 21:32:00,,vrebos45,,3.1333333333333333,
666,PLINE300,HELIOS1200_2,39320/36502,,,2023-01-12 22:19:00,2023-01-13 00:30:00,,decler36,,2.183333333333333,
667,PLINE300,HELIOS1200_2,39320/36502,,,2023-01-13 01:27:00,2023-01-13 05:39:00,,dutrow20,,4.2,
668,PLINE300,HELIOS1200_2,39320/36502,,,2023-01-13 06:35:00,2023-01-13 08:02:00,,moller,,1.45,
669,PLINE300,HELIOS1200_2,39320/36502,,,2023-01-13 14:46:00,2023-01-13 17:10:00,,vrebos45,,2.4,
670,PLINE300,HELIOS1200_2,39320/36502,,,2023-01-13 18:24:00,2023-01-13 20:58:00,,lookma25,,2.566666666666667,
671,PLINE300,HELIOS1200_2,39320/36502,,,2023-01-13 22:01:00,2023-01-14 06:03:00,,dutrow20,,8.033333333333333,
672,PLINE300,HELIOS1200_2,39320/36502,,,2023-01-14 07:08:00,2023-01-14 08:43:00,,gade18,,1.5833333333333333,
673,PLINE300,HELIOS1200_2,39320/36502,,,2023-01-14 13:23:00,2023-01-14 17:36:00,,gade18,,4.216666666666667,
674,PLINE300,HELIOS1200_2,39320/36502,,,2023-01-14 23:05:00,2023-01-15 06:26:00,,vdstaey,,7.35,
675,PLINE300,HELIOS1200_2,39320/36502,,,2023-01-15 07:25:00,2023-01-15 10:16:00,,gade18,,2.85,
676,PLINE300,HELIOS1200_2,39320/36502,,,2023-01-15 14:15:00,2023-01-15 17:48:00,,gade18,,3.55,
677,PLINE300,HELIOS1200_2,39320/36502,,,2023-01-15 23:31:00,2023-01-16 06:06:00,,vdstaey,,6.583333333333333,
678,PLINE300,HELIOS1200_2,39320/36502,,,2023-01-16 06:09:00,2023-01-16 09:49:00,,lookma25,,3.6666666666666665,
679,PLINE300,HELIOS1200_2,39320/36502,,,2023-01-16 10:31:00,2023-01-16 13:39:00,,vrebos45,,3.1333333333333333,
680,PLINE300,HELIOS1200_2,39320/36502,,,2023-01-16 14:33:00,2023-01-16 20:59:00,,sterke41,,6.433333333333334,
681,PLINE300,HELIOS1200_2,39320/36502,,,2023-01-16 21:57:00,2023-01-17 06:39:00,,rutkow29,,8.7,
682,PLINE300,HELIOS1200_2,39320/36502,,,2023-01-17 06:58:00,2023-01-17 08:53:00,,lookma25,,1.9166666666666667,
683,PLINE300,HELIOS1200_2,39320/36502,,,2023-01-17 11:22:00,2023-01-17 13:42:00,,derudd92,,2.3333333333333335,
684,PLINE300,HELIOS1200_2,39320/36502,,,2023-01-17 14:27:00,2023-01-17 16:53:00,,seidelf,,2.433333333333333,
685,PLINE300,HELIOS1200_2,39320/36502,,,2023-01-17 19:09:00,2023-01-17 19:56:00,,sterke41,,0.7833333333333333,
686,PLINE300,HELIOS1200_2,39320/36502,,,2023-01-18 06:27:00,2023-01-18 10:09:00,,derudd92,,3.7,
688,PLINE300,HELIOS1200_2,39320/36502,,,2023-01-19 03:19:00,2023-01-19 05:58:00,,sainch77,,2.65,
689,PLINE300,HELIOS1200_2,39320/36502,,,2023-01-19 06:30:00,2023-01-19 09:53:00,,derudd92,,3.3833333333333333,
690,PLINE300,HELIOS1200_2,39320/36502,,,2023-01-19 10:15:00,2023-01-19 12:30:00,,lookma25,,2.25,
691,PLINE300,HELIOS1200_2,39320/36502,,,2023-01-20 04:22:00,2023-01-20 05:59:00,,sainch77,,1.6166666666666667,
692,PLINE300,HELIOS1200_2,39320/36502,,,2023-01-20 06:34:00,2023-01-20 10:10:00,,derudd92,,3.6,
693,PLINE300,HELIOS1200_2,39320/36502,,,2023-01-20 10:18:00,2023-01-20 14:01:00,,seidelf,,3.716666666666667,
694,PLINE300,HELIOS1200_2,39320/36502,,,2023-01-20 14:52:00,2023-01-20 16:01:00,,michal78,,1.15,
695,PLINE300,HELIOS1200_2,39320/36502,,,2023-01-21 03:23:00,2023-01-21 05:56:00,,sainch77,,2.55,
696,PLINE300,HELIOS1200_2,39320/36502,,,2023-01-21 06:15:00,2023-01-21 10:04:00,,zeleni15,,3.816666666666667,
697,PLINE300,HELIOS1200_2,39320/36502,,,2023-01-22 06:16:00,2023-01-22 13:54:00,,zeleni15,,7.633333333333334,
698,PLINE300,HELIOS1200_2,38199/01284,,,2023-01-22 15:43:00,2023-01-22 18:02:00,,claeseng,,2.316666666666667,
699,PLINE300,HELIOS1200_2,39320/36502,,,2023-01-23 20:46:00,2023-01-23 21:56:00,,rutkow29,,1.1666666666666667,
700,PLINE300,HELIOS1200_2,39320/36502,,,2023-01-23 22:15:00,2023-01-24 01:54:00,,derudd92,,3.65,
702,PLINE300,H6300_2,31199/00653,,,2023-01-06 12:59:00,2023-01-06 12:59:00,,schrauw,,0.0,
703,PLINE300,H6300_2,98601/01062,,,2023-01-10 08:17:00,2023-01-10 08:37:00,,raymae79,,0.3333333333333333,
708,PLINE300,VERIOS,39320/36502,,,2023-01-02 07:43:00,2023-01-02 13:45:00,,sterke41,,6.033333333333333,
709,PLINE300,VERIOS,39320/36502,,,2023-01-02 14:16:00,2023-01-02 17:57:00,,vrebos45,,3.683333333333333,
710,PLINE300,VERIOS,39320/36502,,,2023-01-02 19:29:00,2023-01-02 21:30:00,,derudd92,,2.0166666666666666,
711,PLINE300,VERIOS,38199/37862,,,2023-01-02 22:48:00,2023-01-03 06:02:00,,konecn85,,7.233333333333333,
712,PLINE300,VERIOS,31199/01756,,,2023-01-03 06:47:00,2023-01-03 13:05:00,,claeseng,,6.3,
713,PLINE300,VERIOS,39320/36502,,,2023-01-03 13:19:00,2023-01-03 14:51:00,,billin72,,1.5333333333333334,
714,PLINE300,VERIOS,39320/36502,,,2023-01-03 18:44:00,2023-01-03 21:14:00,,vrebos45,,2.5,
715,PLINE300,VERIOS,39320/36502,,,2023-01-03 21:56:00,2023-01-04 01:49:00,,vdstaey,,3.8833333333333333,
716,PLINE300,VERIOS,31499/00379,,,2023-01-04 02:41:00,2023-01-04 05:50:00,,konecn85,,3.15,
717,PLINE300,VERIOS,39320/36502,,,2023-01-04 06:25:00,2023-01-04 13:34:00,,dutrow20,,7.15,
718,PLINE300,VERIOS,39320/36502,,,2023-01-04 14:17:00,2023-01-04 17:14:00,,vrebos45,,2.95,
719,PLINE300,VERIOS,39320/36502,,,2023-01-04 20:32:00,2023-01-04 21:29:00,,derudd92,,0.95,
720,PLINE300,VERIOS,39320/36502,,,2023-01-04 21:56:00,2023-01-05 01:55:00,,vdstaey,,3.9833333333333334,
721,PLINE300,VERIOS,37004/01945,,,2023-01-05 03:15:00,2023-01-05 06:14:00,,konecn85,,2.9833333333333334,
722,PLINE300,VERIOS,39320/36502,,,2023-01-05 06:37:00,2023-01-05 12:43:00,,dutrow20,,6.1,
723,PLINE300,VERIOS,39320/36502,,,2023-01-05 14:03:00,2023-01-05 17:50:00,,sainch77,,3.783333333333333,
724,PLINE300,VERIOS,39320/36502,,,2023-01-05 22:24:00,2023-01-06 01:50:00,,vdstaey,,3.433333333333333,
725,PLINE300,VERIOS,38199/01791,,,2023-01-06 03:17:00,2023-01-06 06:06:00,,konecn85,,2.816666666666667,
726,PLINE300,VERIOS,39320/36502,,,2023-01-06 06:47:00,2023-01-06 10:59:00,,dutrow20,,4.2,
727,PLINE300,VERIOS,37004/01945,,,2023-01-06 11:03:00,2023-01-06 13:53:00,,claeseng,,2.8333333333333335,
728,PLINE300,VERIOS,36003/36502,,,2023-01-06 15:04:00,2023-01-06 17:36:00,,peeter11,,2.533333333333333,
729,PLINE300,VERIOS,39320/36502,,,2023-01-07 01:02:00,2023-01-07 04:02:00,,michal78,,3.0,
730,PLINE300,VERIOS,39320/36502,,,2023-01-08 02:42:00,2023-01-08 06:02:00,,derudd92,,3.3333333333333335,
731,PLINE300,VERIOS,39320/36502,,,2023-01-09 03:26:00,2023-01-09 05:41:00,,derudd92,,2.25,
732,PLINE300,VERIOS,39320/36502,,,2023-01-09 14:18:00,2023-01-09 15:20:00,,michal78,,1.0333333333333334,
733,PLINE300,VERIOS,39320/36502,,,2023-01-09 15:51:00,2023-01-09 18:33:00,,michal78,,2.7,
734,PLINE300,VERIOS,31029/01811,,,2023-01-09 20:24:00,2023-01-09 21:54:00,,konecn85,,1.5,
735,PLINE300,VERIOS,98300/01969,,,2023-01-09 23:12:00,2023-01-10 05:41:00,,claeseng,,6.483333333333333,
736,PLINE300,VERIOS,37037/02269,,,2023-01-10 13:57:00,2023-01-10 14:44:00,,konecn85,,0.7833333333333333,
737,PLINE300,VERIOS,39320/36502,,,2023-01-10 15:00:00,2023-01-10 19:17:00,,michal78,,4.283333333333333,
738,PLINE300,VERIOS,44999/02231,,,2023-01-10 20:13:00,2023-01-10 21:55:00,,konecn85,,1.7,
739,PLINE300,VERIOS,31299/01861,,,2023-01-10 22:25:00,2023-01-11 02:41:00,,claeseng,,4.266666666666667,
740,PLINE300,VERIOS,39320/36502,,,2023-01-11 06:29:00,2023-01-11 08:50:00,,sainch77,,2.35,
741,PLINE300,VERIOS,39320/36502,,,2023-01-11 12:11:00,2023-01-11 13:49:00,,rutkow29,,1.6333333333333333,
742,PLINE300,VERIOS,39320/36502,,,2023-01-11 14:21:00,2023-01-11 14:25:00,,michal78,,0.06666666666666667,
743,PLINE300,VERIOS,39320/36502,,,2023-01-11 19:03:00,2023-01-11 20:13:00,,michal78,,1.1666666666666667,
744,PLINE300,VERIOS,39320/36502,,,2023-01-11 20:21:00,2023-01-11 21:22:00,,billin72,,1.0166666666666666,
745,PLINE300,VERIOS,39320/36502,,,2023-01-12 10:57:00,2023-01-12 14:16:00,,rutkow29,,3.316666666666667,
746,PLINE300,VERIOS,39320/36502,,,2023-01-12 15:03:00,2023-01-12 17:27:00,,vrebos45,,2.4,
747,PLINE300,VERIOS,39320/36502,,,2023-01-12 19:34:00,2023-01-12 21:29:00,,derudd92,,1.9166666666666667,
748,PLINE300,VERIOS,39320/36502,,,2023-01-13 06:33:00,2023-01-13 09:18:00,,sainch77,,2.75,
749,PLINE300,VERIOS,39320/36502,,,2023-01-13 10:25:00,2023-01-13 11:48:00,,billin72,,1.3833333333333333,
750,PLINE300,VERIOS,39320/36502,,,2023-01-13 12:32:00,2023-01-13 13:54:00,,rutkow29,,1.3666666666666667,
751,PLINE300,VERIOS,39320/36502,,,2023-01-13 15:32:00,2023-01-13 18:09:00,,derudd92,,2.6166666666666667,
752,PLINE300,VERIOS,31299/01904,,,2023-01-15 06:46:00,2023-01-15 09:44:00,,konecn85,,2.966666666666667,
753,PLINE300,VERIOS,39320/36502,,,2023-01-15 19:40:00,2023-01-15 23:31:00,,vdstaey,,3.85,
754,PLINE300,VERIOS,39320/36502,,,2023-01-16 09:32:00,2023-01-16 09:58:00,,vrebos45,,0.43333333333333335,
755,PLINE300,VERIOS,39320/36502,,,2023-01-16 11:24:00,2023-01-16 13:44:00,,derudd92,,2.3333333333333335,
756,PLINE300,VERIOS,39320/36502,,,2023-01-16 14:30:00,2023-01-16 18:08:00,,dutrow20,,3.6333333333333333,
757,PLINE300,VERIOS,39320/36502,,,2023-01-17 08:43:00,2023-01-17 09:54:00,,derudd92,,1.1833333333333333,
